source_type,source_name,RA,DEC,z_hetdex,z_hetdex_conf
lae,HETDEX J021924.62-002612.0,34.852566,-0.436676,2.6928017,0.35065818
lae,HETDEX J022337.37-002611.4,35.905724,-0.4365,2.4877467,0.95
lae,HETDEX J010605.22-002610.9,16.52174,-0.436367,2.4997518,0.95
lae,HETDEX J015839.31-002610.7,29.663784,-0.436297,2.8096423,0.95
lae,HETDEX J020721.84-002610.3,31.840992,-0.43620104,2.4398096,0.95
lae,HETDEX J021445.72-002610.2,33.69051,-0.436161,2.1877882,0.95
lae,HETDEX J021836.56-002609.1,34.652332,-0.43587,3.1635718,0.95
lae,HETDEX J013116.26-002609.0,22.81775,-0.435843,2.47459,0.95
lae,HETDEX J020807.11-002608.9,32.029636,-0.435815,2.0320785,0.95
lae,HETDEX J004355.23-002608.8,10.98012,-0.435776,2.416409,0.95
lae,HETDEX J021837.67-002607.9,34.656975,-0.43553403,2.892081,0.95
lae,HETDEX J022500.64-002607.5,36.25266,-0.435404,2.288658,0.95
lae,HETDEX J003554.09-002607.2,8.975391,-0.435321,2.999056,0.5448842
lae,HETDEX J005922.55-002607.0,14.84396,-0.435291,1.905694,0.95
lae,HETDEX J011652.66-002607.0,19.219414,-0.435283,2.3570504,0.95
lae,HETDEX J012722.66-002606.4,21.844418,-0.43509802,2.030836,0.4167299
lae,HETDEX J012651.45-002605.7,21.714367,-0.43490896,2.1618366,0.95
lae,HETDEX J020131.86-002604.6,30.38275,-0.43462,3.0855265,0.5114821
lae,HETDEX J005805.04-002604.5,14.520998,-0.43457,1.9696102,0.95
lae,HETDEX J014805.63-002604.2,27.02345,-0.43449503,2.9676576,0.75544566
lae,HETDEX J013115.87-002604.1,22.816143,-0.434461,2.7594337,0.95
lae,HETDEX J013321.72-002603.0,23.340487,-0.434163,2.446367,0.95
lae,HETDEX J005451.52-002602.7,13.714655,-0.43407804,2.4518306,0.95
lae,HETDEX J004248.26-002601.2,10.701096,-0.43365395,2.997616,0.8200591
lae,HETDEX J004248.26-002601.2,10.701096,-0.43365395,2.997616,0.8200591
lae,HETDEX J015252.44-002601.1,28.218504,-0.43364403,2.6667511,0.4934734
lae,HETDEX J003848.08-002601.0,9.700329,-0.433622,2.0610824,0.95
lae,HETDEX J004009.33-002600.9,10.03886,-0.433575,1.9957757,0.95
lae,HETDEX J012316.98-002600.7,20.820757,-0.433533,2.2646232,0.95
lae,HETDEX J010316.91-002600.5,15.820469,-0.433468,2.2673054,0.95
agn,HETDEX J004039.23-002600.4,10.163443,-0.433453,2.187,1.0
agn,HETDEX J004039.23-002600.4,10.163443,-0.433453,2.187,1.0
lae,HETDEX J014458.13-002600.4,26.242191,-0.43343103,2.1096866,0.95
lae,HETDEX J012252.94-002555.3,20.72059,-0.43204,2.164453,0.939407
lae,HETDEX J022232.11-002555.0,35.633774,-0.431931,3.3329406,0.95
lae,HETDEX J020930.20-002554.4,32.37585,-0.431766,2.2591515,0.95
lae,HETDEX J003452.66-002553.5,8.719435,-0.431516,3.064043,0.1
lae,HETDEX J011424.94-002552.5,18.603933,-0.43126103,2.1816251,0.95
lae,HETDEX J012446.39-002552.4,21.193296,-0.43123397,2.915227,0.95
lae,HETDEX J012446.39-002552.4,21.193296,-0.43123397,2.915227,0.95
lae,HETDEX J014114.61-002551.6,25.310892,-0.431,2.313811,0.95
agn,HETDEX J022034.20-002551.6,35.142487,-0.430994,2.925,1.0
lae,HETDEX J022116.75-002550.8,35.319775,-0.430782,2.5209806,0.95
agn,HETDEX J020032.42-002550.8,30.135075,-0.43077585,3.36,1.0
agn,HETDEX J020032.42-002550.8,30.135075,-0.43077585,3.36,1.0
lae,HETDEX J020452.35-002550.6,31.21812,-0.430717,2.8327227,0.95
lae,HETDEX J021246.91-002548.1,33.19545,-0.43003702,3.127499,0.95
lae,HETDEX J004447.86-002548.0,11.19941,-0.430011,2.2019327,0.65085834
lae,HETDEX J013530.77-002547.8,23.87819,-0.429934,2.2703252,0.95
lae,HETDEX J020717.17-002547.8,31.821548,-0.429933,2.2835562,0.95
lae,HETDEX J014145.54-002547.7,25.439734,-0.42992097,2.0345223,0.95
lae,HETDEX J013731.62-002546.8,24.38174,-0.42966902,3.014196,0.13667397
lae,HETDEX J015315.80-002546.6,28.315851,-0.429621,2.6138034,0.95
lae,HETDEX J013547.23-002546.5,23.946789,-0.429583,2.2596943,0.95
agn,HETDEX J014446.35-002546.2,26.193111,-0.42949495,2.207,1.0
agn,HETDEX J014446.35-002546.2,26.193111,-0.42949495,2.207,1.0
lae,HETDEX J004338.90-002545.7,10.912104,-0.429362,2.263586,0.95
lae,HETDEX J012914.94-002545.1,22.312256,-0.4292,2.1814277,0.95
lae,HETDEX J021330.17-002544.2,33.37572,-0.428941,2.244357,0.9355909
lae,HETDEX J022023.78-002544.1,35.099087,-0.428907,2.5136492,0.95
lae,HETDEX J010716.71-002543.8,16.81963,-0.42883104,2.2630677,0.95
lae,HETDEX J003436.41-002543.5,8.651724,-0.428753,2.7344446,0.95
lae,HETDEX J022237.84-002543.5,35.657646,-0.428751,1.9699886,0.95
lae,HETDEX J004704.46-002543.2,11.768591,-0.42866603,2.2122917,0.95
lae,HETDEX J020706.17-002542.5,31.775723,-0.428465,3.3181386,0.95
lae,HETDEX J004947.22-002542.0,12.446766,-0.42832,2.1367326,0.95
lae,HETDEX J004048.19-002541.6,10.20079,-0.428211,2.0445445,0.95
lae,HETDEX J004436.74-002541.1,11.153077,-0.428077,2.04628,0.95
lae,HETDEX J003847.51-002540.8,9.697939,-0.427998,1.9424901,0.95
lae,HETDEX J010715.85-002540.7,16.816036,-0.42797402,2.3329499,0.95
lae,HETDEX J013610.24-002540.4,24.04266,-0.427884,2.140172,0.95
lae,HETDEX J015731.89-002540.3,29.38287,-0.42787,1.9661872,0.95
lae,HETDEX J003917.33-002540.3,9.822207,-0.427853,2.007147,0.95
lae,HETDEX J022115.02-002540.2,35.31257,-0.42782098,2.406987,0.95
lae,HETDEX J012757.72-002539.9,21.990507,-0.42774498,3.472014,0.95
lae,HETDEX J011451.30-002539.6,18.713741,-0.427675,2.9275858,0.95
lae,HETDEX J003717.62-002539.6,9.323406,-0.427662,2.6811345,0.92156714
lae,HETDEX J020453.83-002539.2,31.224285,-0.42756,2.3490605,0.95
lae,HETDEX J013632.88-002539.2,24.13698,-0.427545,3.032751,0.95
lae,HETDEX J012715.65-002539.1,21.815214,-0.427533,2.8917272,0.95
lae,HETDEX J021831.31-002538.8,34.630455,-0.427457,2.4824646,0.95
lae,HETDEX J010244.22-002538.8,15.684264,-0.42744696,2.5264683,0.95
lae,HETDEX J011518.09-002538.1,18.825363,-0.427247,1.9291441,0.95
lae,HETDEX J011436.86-002537.6,18.65358,-0.427109,2.2818859,0.95
lae,HETDEX J022008.92-002536.8,35.03717,-0.426902,2.505207,0.95
lae,HETDEX J014729.19-002536.8,26.871626,-0.42689997,1.9629948,0.95
lae,HETDEX J013622.88-002536.5,24.09532,-0.42680904,2.959536,0.57904935
lae,HETDEX J005009.88-002536.0,12.541151,-0.426664,2.2260246,0.95
lae,HETDEX J004344.63-002535.6,10.935974,-0.426545,2.4830408,0.95
lae,HETDEX J012812.92-002535.6,22.053843,-0.426545,2.5229964,0.95
lae,HETDEX J011423.53-002535.4,18.598034,-0.426501,2.27193,0.95
lae,HETDEX J015813.81-002535.1,29.557549,-0.426423,2.5097735,0.95
lae,HETDEX J014116.91-002534.6,25.320473,-0.4262866,2.728002,0.35471657
lae,HETDEX J014116.91-002534.6,25.320473,-0.4262866,2.728002,0.35471657
lae,HETDEX J021331.45-002534.0,33.381054,-0.426118,2.8149338,0.6791101
lae,HETDEX J005916.60-002533.8,14.819176,-0.426061,2.1926591,0.4087665
lae,HETDEX J022008.48-002533.6,35.035336,-0.425995,2.7092834,0.95
lae,HETDEX J014008.51-002533.4,25.035454,-0.425934,2.2277856,0.95
lae,HETDEX J011346.61-002533.0,18.444218,-0.425821,2.138987,0.95
lae,HETDEX J015246.12-002532.9,28.192148,-0.425802,2.4560351,0.95
lae,HETDEX J010231.14-002532.2,15.629734,-0.42561698,3.4085832,0.52485394
lae,HETDEX J015116.57-002532.1,27.819044,-0.42558804,2.2325578,0.95
lae,HETDEX J011410.21-002531.8,18.542547,-0.42550203,2.1803994,0.95
lae,HETDEX J022315.94-002531.2,35.8164,-0.42533198,3.0309162,0.95
lae,HETDEX J022315.94-002531.2,35.8164,-0.42533198,3.0309162,0.95
lae,HETDEX J013125.96-002531.0,22.858187,-0.42527002,2.3740826,0.95
lae,HETDEX J015731.21-002530.1,29.380035,-0.42504,1.9476984,0.95
lae,HETDEX J012631.44-002529.5,21.631,-0.424872,2.31377,0.82997495
lae,HETDEX J022223.63-002529.2,35.59847,-0.424777,2.464527,0.95
lae,HETDEX J014011.46-002529.2,25.04776,-0.424764,1.9651179,0.95
lae,HETDEX J011439.17-002528.9,18.66322,-0.424696,2.0977309,0.95
lae,HETDEX J011426.58-002528.3,18.610735,-0.42452896,2.1778154,0.95
lae,HETDEX J015848.85-002527.2,29.70353,-0.42421496,3.2750387,0.75316715
lae,HETDEX J013929.70-002526.3,24.873734,-0.42398503,2.2606816,0.95
lae,HETDEX J010705.40-002523.7,16.772491,-0.423249,2.483748,0.46388742
lae,HETDEX J005316.34-002523.7,13.318074,-0.423244,2.1582904,0.95
lae,HETDEX J003436.87-002522.9,8.653612,-0.42303,2.7451415,0.95
lae,HETDEX J020430.92-002522.2,31.128836,-0.422842,2.5522974,0.95
lae,HETDEX J014430.45-002521.7,26.126863,-0.422699,2.4659753,0.95
lae,HETDEX J013224.62-002521.4,23.102602,-0.422601,2.0626707,0.95
lae,HETDEX J011426.04-002520.3,18.608482,-0.422315,2.3803773,0.39924917
lae,HETDEX J021450.79-002520.3,33.711617,-0.422304,2.3921192,0.55338305
agn,HETDEX J014432.22-002519.9,26.134237,-0.42218512,2.655,1.0
agn,HETDEX J014432.22-002519.9,26.134237,-0.42218512,2.655,1.0
lae,HETDEX J013316.45-002517.8,23.318539,-0.421612,2.4693484,0.95
lae,HETDEX J013655.77-002517.6,24.232376,-0.421556,3.072855,0.49965274
lae,HETDEX J011448.43-002516.1,18.701801,-0.42114902,2.1998014,0.89967096
lae,HETDEX J022136.35-002515.1,35.401474,-0.42086396,3.1486697,0.95
lae,HETDEX J004031.57-002514.4,10.131528,-0.420665,2.1204324,0.95
lae,HETDEX J015543.07-002514.0,28.929453,-0.420569,2.623578,0.44720367
lae,HETDEX J020651.11-002513.8,31.712978,-0.42050496,2.3938138,0.95
lae,HETDEX J003641.72-002513.7,9.173823,-0.42047903,2.1186962,0.95
lae,HETDEX J004703.52-002513.4,11.764649,-0.420393,2.5303113,0.95
lae,HETDEX J020731.11-002513.4,31.87964,-0.42037696,2.2893817,0.95
lae,HETDEX J014055.71-002512.0,25.232134,-0.42001268,3.1336775,0.93295175
lae,HETDEX J014055.71-002512.0,25.232134,-0.42001268,3.1336775,0.93295175
lae,HETDEX J014055.71-002512.0,25.232134,-0.42001268,3.1336775,0.93295175
lae,HETDEX J020650.77-002511.8,31.711538,-0.41995296,2.9535701,0.95
lae,HETDEX J020811.71-002511.6,32.048798,-0.4198791,2.9818099,0.93505484
lae,HETDEX J020948.27-002511.6,32.451122,-0.419879,2.1542091,0.95
lae,HETDEX J012026.00-002511.6,20.108334,-0.41987702,3.0183434,0.5132516
lae,HETDEX J014656.08-002511.5,26.733673,-0.419863,2.9861705,0.80691963
lae,HETDEX J021323.58-002511.3,33.348255,-0.419819,2.1999493,0.78597
lae,HETDEX J022231.12-002510.6,35.62968,-0.419601,2.9199336,0.95
lae,HETDEX J011632.03-002508.7,19.133438,-0.41907203,3.2473512,0.85931104
lae,HETDEX J021255.19-002508.4,33.229958,-0.41900256,2.7607913,0.95
lae,HETDEX J012455.08-002507.7,21.229486,-0.418805,2.5512033,0.95
lae,HETDEX J010646.44-002507.0,16.693508,-0.41861096,2.121239,0.95
lae,HETDEX J011523.94-002506.1,18.849737,-0.418361,2.5502236,0.95
lae,HETDEX J015755.47-002506.1,29.481127,-0.418352,1.907002,0.95
lae,HETDEX J005455.15-002505.8,13.729791,-0.418285,2.4231057,0.10331182
agn,HETDEX J022324.82-002505.4,35.853428,-0.41816413,2.95,1.0
agn,HETDEX J022324.82-002505.4,35.853428,-0.41816413,2.95,1.0
agn,HETDEX J022324.82-002505.4,35.853428,-0.41816413,2.95,1.0
lae,HETDEX J021229.84-002504.8,33.124325,-0.41799104,2.990984,0.95
lae,HETDEX J020641.71-002504.5,31.673794,-0.417904,1.9474435,0.95
lae,HETDEX J010923.83-002503.9,17.34931,-0.417754,2.179996,0.95
lae,HETDEX J012711.45-002503.5,21.797707,-0.417645,3.299057,0.95
lae,HETDEX J013540.05-002503.2,23.916855,-0.417563,2.6006463,0.95
lae,HETDEX J011642.20-002503.1,19.175835,-0.41752496,2.1656377,0.95
lae,HETDEX J011542.94-002502.9,18.928936,-0.417459,2.0287213,0.938065
lae,HETDEX J020046.56-002502.5,30.193995,-0.41735,2.0280218,0.2071638
lae,HETDEX J013853.18-002501.8,24.721598,-0.417171,2.3714087,0.46575552
lae,HETDEX J020420.06-002501.7,31.083584,-0.417145,2.920172,0.95
lae,HETDEX J013838.19-002501.6,24.659128,-0.417098,2.1877143,0.95
lae,HETDEX J022439.33-002501.2,36.16386,-0.417006,2.5037022,0.95
lae,HETDEX J015857.04-002501.2,29.73767,-0.416998,2.539864,0.95
agn,HETDEX J015841.95-002501.0,29.67481,-0.41695172,2.045,1.0
agn,HETDEX J015841.95-002501.0,29.67481,-0.41695172,2.045,1.0
agn,HETDEX J015841.95-002501.0,29.67481,-0.41695172,2.045,1.0
agn,HETDEX J015841.95-002501.0,29.67481,-0.41695172,2.045,1.0
lae,HETDEX J003604.36-002458.8,9.018168,-0.416339,2.4363132,0.95
lae,HETDEX J022612.35-002457.5,36.55145,-0.415981,2.1960905,0.95
lae,HETDEX J021853.33-002457.5,34.722206,-0.41597,2.797481,0.95
lae,HETDEX J022244.74-002455.1,35.68642,-0.415317,3.18503,0.95
lae,HETDEX J022029.20-002454.9,35.121647,-0.41525403,2.5735831,0.31310678
lae,HETDEX J015039.69-002454.5,27.66538,-0.415136,2.763392,0.95
lae,HETDEX J010639.80-002453.8,16.665838,-0.414939,2.1598456,0.95
lae,HETDEX J015758.17-002452.5,29.492373,-0.414575,2.087199,0.95
lae,HETDEX J020420.55-002450.4,31.085619,-0.414007,3.174005,0.95
lae,HETDEX J013124.23-002449.7,22.850971,-0.413801,2.7827775,0.95
lae,HETDEX J022223.74-002448.9,35.59892,-0.41357002,1.9431815,0.95
lae,HETDEX J003856.33-002446.8,9.734718,-0.413008,2.7809098,0.95
lae,HETDEX J022229.98-002446.8,35.624928,-0.413004,2.1245797,0.95
lae,HETDEX J004445.11-002446.8,11.187979,-0.412988,2.8139048,0.61634886
lae,HETDEX J012454.86-002446.5,21.228588,-0.412922,2.2957582,0.95
lae,HETDEX J014801.58-002446.4,27.00658,-0.41288,2.4667811,0.95
lae,HETDEX J014458.49-002445.2,26.243717,-0.412556,2.5025742,0.95
lae,HETDEX J010853.64-002444.9,17.223503,-0.412476,2.5163321,0.95
lae,HETDEX J022334.45-002444.1,35.893562,-0.412255,2.6073442,0.95
lae,HETDEX J014655.91-002440.8,26.732954,-0.411344,2.6916583,0.95
lae,HETDEX J022016.21-002440.7,35.067535,-0.411306,2.9626133,0.95
lae,HETDEX J011335.04-002440.6,18.396004,-0.411291,2.5689762,0.95
lae,HETDEX J003445.03-002439.9,8.687631,-0.411096,2.7760465,0.95
lae,HETDEX J020839.39-002438.4,32.16412,-0.410665,3.2927213,0.95
lae,HETDEX J022028.78-002438.4,35.119896,-0.41066003,2.8609865,0.95
lae,HETDEX J022137.72-002438.2,35.407173,-0.410619,3.1461682,0.95
lae,HETDEX J010922.62-002438.2,17.344254,-0.41061097,2.718161,0.54811823
lae,HETDEX J003444.56-002437.4,8.685673,-0.410397,2.7598045,0.95
lae,HETDEX J004549.16-002436.5,11.454813,-0.410129,2.416121,0.7819597
agn,HETDEX J015749.01-002436.0,29.454203,-0.41000482,2.445,1.0
agn,HETDEX J015749.01-002436.0,29.454203,-0.41000482,2.445,1.0
lae,HETDEX J011351.21-002434.8,18.463392,-0.40966696,2.3621192,0.95
agn,HETDEX J011551.05-002434.7,18.962696,-0.40962902,2.687,1.0
lae,HETDEX J021802.00-002433.9,34.50833,-0.40942398,2.8936114,0.95
lae,HETDEX J010909.83-002433.8,17.290945,-0.40938297,2.9776297,0.95
lae,HETDEX J015748.23-002433.1,29.450964,-0.409191,2.5533752,0.95
lae,HETDEX J020856.21-002433.0,32.2342,-0.40915802,2.8254821,0.95
lae,HETDEX J011712.94-002432.6,19.30391,-0.409069,2.5161262,0.95
lae,HETDEX J004439.79-002432.6,11.165801,-0.40906703,2.350443,0.95
lae,HETDEX J022050.51-002432.5,35.21046,-0.409022,2.666003,0.95
lae,HETDEX J015734.14-002432.2,29.392265,-0.408946,2.538062,0.95
lae,HETDEX J015039.94-002431.6,27.666422,-0.40877298,2.13391,0.95
lae,HETDEX J012053.08-002430.9,20.221548,-0.4087259,2.9818645,0.5864683
lae,HETDEX J012053.26-002431.9,20.221548,-0.4087259,2.9818645,0.95
lae,HETDEX J022336.27-002430.9,35.901142,-0.408596,2.8330107,0.95
lae,HETDEX J010334.83-002430.5,15.895132,-0.408475,2.999986,0.43951344
lae,HETDEX J010410.03-002430.5,16.041792,-0.40846896,3.4642134,0.7515851
lae,HETDEX J020725.19-002429.4,31.854963,-0.408159,2.6394253,0.95
lae,HETDEX J021801.96-002428.7,34.50818,-0.40798,2.596038,0.95
lae,HETDEX J011650.00-002428.2,19.20835,-0.407826,1.9494429,0.95
lae,HETDEX J014158.17-002428.0,25.49236,-0.407786,2.540416,0.95
lae,HETDEX J013306.99-002426.6,23.279121,-0.407387,2.171645,0.1362721
lae,HETDEX J015640.73-002426.6,29.169722,-0.40738,2.5256627,0.95
lae,HETDEX J013533.94-002423.5,23.891415,-0.406518,2.0473332,0.95
lae,HETDEX J010409.88-002423.4,16.04115,-0.406499,2.907303,0.8421237
lae,HETDEX J012850.60-002423.3,22.210836,-0.4064805,2.103153,0.7801771
lae,HETDEX J012850.60-002423.3,22.210836,-0.4064805,2.103153,0.7801771
lae,HETDEX J004248.56-002422.7,10.702334,-0.40630296,2.6249933,0.95
lae,HETDEX J020240.52-002422.4,30.668818,-0.40623203,3.1396022,0.95
agn,HETDEX J014123.04-002422.0,25.34601,-0.4061076,2.608,1.0
agn,HETDEX J014123.04-002422.0,25.34601,-0.4061076,2.608,1.0
agn,HETDEX J014123.04-002422.0,25.34601,-0.4061076,2.608,1.0
agn,HETDEX J014123.04-002422.0,25.34601,-0.4061076,2.608,1.0
agn,HETDEX J014123.04-002422.0,25.34601,-0.4061076,2.608,1.0
agn,HETDEX J014123.04-002422.0,25.34601,-0.4061076,2.608,1.0
agn,HETDEX J014123.04-002422.0,25.34601,-0.4061076,2.608,1.0
agn,HETDEX J014123.04-002422.0,25.34601,-0.4061076,2.608,1.0
agn,HETDEX J014123.04-002422.0,25.34601,-0.4061076,2.608,1.0
agn,HETDEX J014123.04-002422.0,25.34601,-0.4061076,2.608,1.0
lae,HETDEX J003448.89-002421.1,8.703694,-0.40586,2.3307693,0.95
lae,HETDEX J022304.34-002420.9,35.76809,-0.40581703,2.5680132,0.95
lae,HETDEX J005648.49-002420.5,14.202042,-0.40568602,2.9321446,0.95
lae,HETDEX J004936.09-002420.4,12.400386,-0.405658,2.1636221,0.95
lae,HETDEX J015555.84-002419.8,28.982681,-0.405491,3.435926,0.11146935
lae,HETDEX J012838.44-002419.5,22.160149,-0.40541103,2.4742036,0.95
lae,HETDEX J003641.05-002419.1,9.171032,-0.40531904,1.9593251,0.95
lae,HETDEX J022157.08-002418.6,35.487835,-0.40516898,2.3883417,0.95
lae,HETDEX J021230.44-002418.5,33.126835,-0.40513802,2.5672393,0.95
lae,HETDEX J021448.54-002418.4,33.70225,-0.40510303,2.4362469,0.95
lae,HETDEX J014037.21-002418.3,25.155052,-0.40507403,2.030877,0.95
lae,HETDEX J012447.98-002418.0,21.199902,-0.40500998,2.3422973,0.95
lae,HETDEX J012505.21-002417.7,21.271719,-0.404912,3.4292107,0.95
lae,HETDEX J004717.82-002417.7,11.824242,-0.404909,2.5615783,0.95
lae,HETDEX J005013.07-002416.9,12.554465,-0.404688,2.5995183,0.95
lae,HETDEX J021335.46-002416.2,33.39777,-0.40450904,2.3063731,0.95
lae,HETDEX J011429.85-002416.0,18.624363,-0.404431,2.365081,0.95
lae,HETDEX J011519.62-002415.8,18.831749,-0.404402,2.5373464,0.95
lae,HETDEX J022447.93-002414.6,36.199715,-0.404043,3.2953382,0.84760535
lae,HETDEX J003448.56-002414.2,8.702314,-0.403951,2.5619156,0.95
lae,HETDEX J013033.35-002414.2,22.63894,-0.403935,2.5853584,0.95
lae,HETDEX J014227.16-002413.9,25.61318,-0.403854,3.0625534,0.847661
lae,HETDEX J021341.38-002412.8,33.42243,-0.40356496,2.2546835,0.95
lae,HETDEX J021837.37-002411.5,34.655704,-0.403184,2.6295354,0.95
agn,HETDEX J021449.04-002410.8,33.70432,-0.40300116,2.168,1.0
agn,HETDEX J021449.04-002410.8,33.70432,-0.40300116,2.168,1.0
lae,HETDEX J014648.90-002410.8,26.70373,-0.403,2.2668447,0.95
lae,HETDEX J020651.36-002410.0,31.714,-0.402786,2.2371986,0.95
lae,HETDEX J021448.62-002409.9,33.7026,-0.402756,2.3430955,0.95
lae,HETDEX J021823.20-002409.9,34.596657,-0.402743,2.8102107,0.95
agn,HETDEX J014247.15-002409.8,25.69645,-0.402729,2.407,1.0
lae,HETDEX J005357.23-002408.8,13.488472,-0.40244803,2.0845659,0.95
lae,HETDEX J014802.64-002408.5,27.011015,-0.402357,2.5349112,0.741715
lae,HETDEX J022156.32-002408.4,35.484676,-0.402336,2.563043,0.50861406
lae,HETDEX J011540.89-002408.3,18.920391,-0.402318,2.7526374,0.95
lae,HETDEX J004307.66-002408.2,10.781898,-0.402287,2.8448925,0.95
lae,HETDEX J020837.64-002408.2,32.15682,-0.402271,3.3811827,0.95
lae,HETDEX J020703.00-002408.1,31.762505,-0.402262,2.2562387,0.95
lae,HETDEX J014442.83-002408.0,26.178461,-0.402217,2.5528564,0.95
lae,HETDEX J015249.56-002408.0,28.206488,-0.40221602,2.6198666,0.95
lae,HETDEX J013006.43-002408.0,22.5268,-0.402209,2.1357121,0.95
lae,HETDEX J010914.08-002407.9,17.308681,-0.40219492,1.9009905,0.33174127
lae,HETDEX J010914.08-002407.9,17.308681,-0.40219492,1.9009905,0.33174127
lae,HETDEX J004326.95-002407.9,10.862272,-0.402194,2.51476,0.95
lae,HETDEX J020946.19-002407.4,32.44245,-0.402057,2.8951585,0.95
lae,HETDEX J012157.30-002406.4,20.48874,-0.401783,2.4743514,0.95
lae,HETDEX J022047.88-002406.3,35.199497,-0.40176097,2.6074755,0.95
lae,HETDEX J004233.54-002406.3,10.639764,-0.401742,2.541,0.95
lae,HETDEX J004649.61-002405.7,11.706713,-0.40158504,2.2023933,0.95
lae,HETDEX J020035.99-002405.1,30.149946,-0.4014286,2.9159591,0.95
lae,HETDEX J020035.99-002405.1,30.149946,-0.4014286,2.9159591,0.95
lae,HETDEX J011048.72-002405.1,17.70299,-0.401414,2.9746594,0.95
lae,HETDEX J014700.82-002404.8,26.753414,-0.401321,2.9295442,0.92300195
lae,HETDEX J004517.18-002403.5,11.321568,-0.400986,2.3733747,0.815414
lae,HETDEX J020033.89-002402.7,30.141209,-0.40075502,2.4017706,0.95
lae,HETDEX J020033.89-002402.7,30.141209,-0.40075502,2.4017706,0.95
lae,HETDEX J010354.81-002402.5,15.978392,-0.40069097,3.0696125,0.95
lae,HETDEX J020428.04-002402.3,31.11683,-0.40064904,2.0014367,0.95
lae,HETDEX J020945.38-002402.1,32.4391,-0.40057102,2.6741405,0.95
lae,HETDEX J003433.34-002401.9,8.638935,-0.400517,2.5673964,0.95
lae,HETDEX J010730.32-002400.2,16.876326,-0.400061,2.5529804,0.95
lae,HETDEX J004625.03-002359.1,11.604287,-0.399746,2.4988883,0.90171945
lae,HETDEX J012502.78-002357.9,21.2616,-0.399417,2.6649413,0.95
lae,HETDEX J010340.21-002357.6,15.917562,-0.3993413,2.8508823,0.95
lae,HETDEX J010340.21-002357.6,15.917562,-0.3993413,2.8508823,0.95
lae,HETDEX J011049.42-002357.6,17.705904,-0.39933798,3.1618853,0.95
lae,HETDEX J003822.91-002357.6,9.595474,-0.399328,2.8595464,0.95
lae,HETDEX J012633.95-002357.5,21.641441,-0.399298,3.433589,0.31611508
lae,HETDEX J004436.57-002356.9,11.152377,-0.39914,2.5116253,0.8111344
lae,HETDEX J010220.24-002355.8,15.584326,-0.39883402,2.4074557,0.95
lae,HETDEX J021504.77-002355.6,33.769863,-0.39877704,3.1118398,0.95
lae,HETDEX J012049.21-002354.4,20.205027,-0.39845404,2.6926122,0.95
lae,HETDEX J011220.45-002354.0,18.085201,-0.398329,2.5448265,0.95
lae,HETDEX J011434.59-002353.9,18.644108,-0.39831302,2.3503194,0.95
lae,HETDEX J004412.85-002353.2,11.053556,-0.39811403,2.1229503,0.95
lae,HETDEX J005844.36-002353.2,14.684853,-0.39809796,2.4732735,0.95
lae,HETDEX J022036.68-002353.1,35.152813,-0.398075,2.2447274,0.95
lae,HETDEX J014721.82-002352.8,26.840916,-0.39800796,2.589859,0.95
lae,HETDEX J004005.80-002352.7,10.024177,-0.39796966,2.5867739,0.95
lae,HETDEX J010340.04-002352.7,15.916845,-0.39796296,2.361288,0.95
lae,HETDEX J021901.63-002352.6,34.756798,-0.39794502,2.863109,0.95
lae,HETDEX J010219.41-002351.7,15.58089,-0.397708,2.7320094,0.95
lae,HETDEX J015808.88-002350.4,29.537004,-0.397327,2.4625351,0.95
lae,HETDEX J010630.13-002349.9,16.62553,-0.39718503,2.3964138,0.95
lae,HETDEX J011617.34-002349.7,19.072248,-0.39714503,2.412516,0.95
lae,HETDEX J010233.53-002349.5,15.639688,-0.397074,2.227267,0.95
lae,HETDEX J013627.97-002349.4,24.116524,-0.39706603,2.863941,0.33328888
lae,HETDEX J022204.80-002349.3,35.51998,-0.397031,2.12244,0.95
lae,HETDEX J005523.93-002349.3,13.849718,-0.39701602,2.5167105,0.95
lae,HETDEX J021722.50-002349.1,34.34377,-0.396983,2.120095,0.95
